2021-01-13 15:10:47,"b""RT @NewsMobileIndia: Massive fire breaks out at Kolkata's Baghbazar area, 20 fire engines present at spot\n\n#Kolkata #WestBengal #Baghbazar\xe2\x80\xa6"""
2021-01-13 15:05:57,b'RAF deployed at #Baghbazar. \n\nAngry locals say the fire engines reached late. Fire still not under control. Media has also been attacked by the locals at the spot. \n\nFire Minister currently in Gangasagar taking stock of the preparations of the pilgrimage. https://t.co/lA7ML4dTyA'
2021-01-13 15:04:04,"b""RT @NewsMobileIndia: Massive fire breaks out at Kolkata's Baghbazar area, 20 fire engines present at spot\n\n#Kolkata #WestBengal #Baghbazar\xe2\x80\xa6"""
2021-01-13 15:02:47,"b""RT @ndtv: Massive Fire At Kolkata's #Baghbazar, 20 Fire Engines At The Spot https://t.co/hikBHKCujM https://t.co/klbGPYOilU"""
2021-01-13 15:02:02,"b""RT @ndtv: Massive Fire At Kolkata's #Baghbazar, 20 Fire Engines At The Spot https://t.co/hikBHKCujM https://t.co/klbGPYOilU"""
2021-01-13 14:59:24,"b'RT @utkarshs88: West #Bengal : Fire breaks out at a colony in #Baghbazar area of #Kolkata , eight fire tenders present at the spot https://\xe2\x80\xa6'"
2021-01-13 14:56:01,"b""RT @ndtv: #Update | A massive fire broke out in Kolkata's #Baghbazar area this evening. 20 fire engines are at the spot trying to bring the\xe2\x80\xa6"""
2021-01-13 14:55:01,"b""RT @ndtv: #Update | A massive fire broke out in Kolkata's #Baghbazar area this evening. 20 fire engines are at the spot trying to bring the\xe2\x80\xa6"""
2021-01-13 14:53:10,"b""RT @ndtv: #Update | A massive fire broke out in Kolkata's #Baghbazar area this evening. 20 fire engines are at the spot trying to bring the\xe2\x80\xa6"""
2021-01-13 14:52:52,"b""RT @NewsMobileIndia: Massive fire breaks out at Kolkata's Baghbazar area, 20 fire engines present at spot\n\n#Kolkata #WestBengal #Baghbazar\xe2\x80\xa6"""
2021-01-13 14:52:06,"b""#Update | A massive fire broke out in Kolkata's #Baghbazar area this evening. 20 fire engines are at the spot trying to bring the fire under control which broke out at a slum in the area. No one has been injured yet \n\nRead here: https://t.co/hikBHKCujM https://t.co/BhKiOXLcqL"""
2021-01-13 14:52:05,"b""RT @ndtv: Massive Fire At Kolkata's #Baghbazar, 20 Fire Engines At The Spot https://t.co/hikBHKCujM https://t.co/klbGPYOilU"""
2021-01-13 14:50:01,"b""Massive Fire At Kolkata's #Baghbazar, 20 Fire Engines At The Spot https://t.co/hikBHKCujM https://t.co/klbGPYOilU"""
2021-01-13 14:41:33,"b""RT @NewsMobileIndia: Massive fire breaks out at Kolkata's Baghbazar area, 20 fire engines present at spot\n\n#Kolkata #WestBengal #Baghbazar\xe2\x80\xa6"""
2021-01-13 14:40:18,"b""RT @NewsMobileIndia: Massive fire breaks out at Kolkata's Baghbazar area, 20 fire engines present at spot\n\n#Kolkata #WestBengal #Baghbazar\xe2\x80\xa6"""
2021-01-13 14:38:36,"b""RT @NewsMobileIndia: Massive fire breaks out at Kolkata's Baghbazar area, 20 fire engines present at spot\n\n#Kolkata #WestBengal #Baghbazar\xe2\x80\xa6"""
2021-01-13 14:37:46,"b""Massive fire breaks out at Kolkata's Baghbazar area, 20 fire engines present at spot\n\n#Kolkata #WestBengal #Baghbazar https://t.co/dvlWTRrAO1"""
2021-01-13 14:33:25,b'RT @SreyashiDey: Fire spreads in #Baghbazar. 10 fire engines at the spot. Multiple cylinder blasts reported in the colony opposite Baghbaza\xe2\x80\xa6'
2021-01-13 14:32:02,b'RT @SreyashiDey: Fire spreads in #Baghbazar. 10 fire engines at the spot. Multiple cylinder blasts reported in the colony opposite Baghbaza\xe2\x80\xa6'
2021-01-13 14:31:41,b'Fire spreads in #Baghbazar. 10 fire engines at the spot. Multiple cylinder blasts reported in the colony opposite Baghbazar women College. Girish Park to Central Avenue road blocked. No reports of any casualty yet. https://t.co/yot6CyJE2O'
2021-01-13 14:31:26,"b""Massive Fire Breaks Out At Kolkata's Baghbazar\n\n#Kolkata #fire #kolkatafire #baghbazar #bagbazar #westbengal #massivefire https://t.co/gnkMphyw2h"""
2021-01-13 14:22:59,"b'RT @BengalNewz: #BreakingNews: Massive #fire breaks out at a colony at Rajballav Para in #Baghbazar area of North Kolkata, eight fire tende\xe2\x80\xa6'"
2021-01-13 14:19:45,"b'RT @BengalNewz: #BreakingNews: Massive #fire breaks out at a colony at Rajballav Para in #Baghbazar area of North Kolkata, eight fire tende\xe2\x80\xa6'"
2021-01-13 14:18:17,"b'#BreakingNews: Massive #fire breaks out at a colony at Rajballav Para in #Baghbazar area of North Kolkata, eight fire tenders present at the spot. (Further Details Awaited) | Mobile Video Courtesy: Abir Ghoshal | #KolkataFire \xf0\x9f\x94\xa5 @Breaking_24X7 @WestBengal_BN @BengalNewzIndia https://t.co/0BVZGLOH3H'"
2021-01-13 14:12:27,"b'West #Bengal : Fire breaks out at a colony in #Baghbazar area of #Kolkata , eight fire tenders present at the spot https://t.co/rjq9l3ymkQ'"
2021-01-13 04:29:15,"b""@Abhishek_Kar_AK That must be another Bichali Ghat! The #BichaliGhat in Baghbazar is squeezed between the current Ferry ghat and Mayer Ghat...where boats would bring  \xe0\xa6\xac\xe0\xa6\xbf\xe0\xa6\x9a\xe0\xa6\xbe\xe0\xa6\xb2\xe0\xa6\xbf  (rice straw) from the villages...here's a bit of #Baghbazar history.\n\nhttps://t.co/T0heVRSKFH"""
2021-01-12 18:28:26,b'Excellent initiative. I hope the #BichaliGhat near #Baghbazar - such history! - gets its due and gets a face lift too. Love walking that stretch through Kumortuli and beyond along the Ganges. https://t.co/ipzz7JugVt https://t.co/mHqAmfwSwv'
